concordia;db_concordia_public;public;radio_censal;;radio_censal;Radio Censal;orden:101,censo,relevamiento,encuesta;;4326;gid;;;;Unidad de diseño muestral. En áreas urbanas,los radios comprenden entre 200 y 400 viviendas. En áreas rurales su tamaño depende de la cantidad de viviendas por radio, de la accesibilidad e infraestructura de la zona  y de la distancia a recorrer por el censista.;polygon_concordia;
concordia;db_concordia_public;public;barrios;;barrios;Barrios;orden:102,barrio,barrios,catastro;;4326;gid;;;;Barrios del éjido de Concordia. Fuente: Dirección de Catastro Municipalidad de Concordia;polygon_concordia;
concordia;db_concordia_public;public;manzanas;;manzanas;Manzanas;orden:103,barrio,manzanas,catastro,parcelas;;4326;gid;;;;Manzanas catastrales del éjido de Concordia. Fuente: Dirección de Catastro Municipalidad de Concordia;polygon_concordia;
concordia;db_concordia_public;public;parcelas;;parcelas;Parcelas;orden:104,barrio,manzanas,catastro,parcelas;;4326;gid;;;;Bien inmueble de extensión territorial continua delimitado por una poligonal cerrada, perteneciente a un propietario o varios en condominio, o poseido por una persona o por varias en común, cuya existencia y elementos esenciales consten en un plano registrado en el organismo catastral. Fuente: Dirección de Catastro Municipalidad de Concordia.;polygon_concordia;
concordia;db_concordia_public;public;luminarias;;luminarias;Luminarias;orden:200,luminarias,alumbrado,iluminación;;4326;gid;;;;Luminarias del éjido de Concordia. (Fuente: Dirección de Electrotecnia del Municipio de Concordia);line_concordia;
concordia;db_concordia_public;public;medidores_alumbrado;;medidores_alumbrado;Medidores de alumbrado;orden:201,luminarias,alumbrado,iluminación;;4326;gid;;;;Medidores de alumbrado del éjido de Concordia. (Fuente: Dirección de Electrotecnia del Municipio de Concordia);point_concordia;
concordia;db_concordia_public;public;medidores_reparticion;;medidores_reparticion;Medidores de repartición;orden:202,luminarias,alumbrado,iluminación;;4326;gid;;;;Medidores de alumbrado del éjido de Concordia (Fuente: Dirección de Electrotecnia del Municipio de Concordia). DECRETO Nº 984/2010: regitran el consumo de semáforos y otros elementos para señalización vial o relojes electrónicos instalados por la Municipalidad previa coordinación con la Cooperativa Electrica de Concordia.Liquidación según cuadro tarifario del EPRE. Incluye lugares donde la Cooperativa no presta servicios de mantenimiento (plazas, peatonales, paseos, etc.);point_concordia;
concordia;db_concordia_public;public;mensulas_cfi;;mensulas_cfi;Mensulas CFI;orden:203,ménsula,nivelación,altimetría;;4326;gid;;;;Red de puntos fijos altimétricos de la ciudad de Concordia (Fuente: Consejo Federal de Inversiones 1988);point_concordia;
concordia;db_concordia_public;public;pavimento_y_cordon_cuneta;;pavimento_y_cordon_cuneta;Pavimento y cordón cuneta;orden:204,pavimento,cordón,construcción;;4326;gid;;;;Clasificación de las calles de acuerdo al tipo de superficie de rodadura (Fuente: Dirección de Ingeniería del Municipio de Concordia);line_concordia;
concordia;db_concordia_public;public;recoleccion_residuos;;recoleccion_residuos;Recoleccion de residuos;orden:205,servicios,residuos,basura;;4326;gid;;;;Días y horarios asignados a la recolección de residuos (Fuente: Secretaría de Servicios Públicos de Concordia);polygon_concordia;
concordia;db_concordia_public;public;bomberos;;bomberos;Bomberos;orden:300,bomberos,incendio,fuego;;4326;gid;;;;Cuarteles de bomberos de la ciudad de Concordia;point_concordia;
concordia;db_concordia_public;public;comisarias;;comisarias;Comisarias;orden:301,seguridad,control,policia;;4326;gid;;;;Comisarías de la ciudad de Concordia;point_concordia;
concordia;db_concordia_public;public;hospitales_sanatorios_centros_salud;;hospitales_sanatorios_centros_salud;Hospitales, Sanatorios y Centros de salud;orden:400,salud, medicina, hospitales;;4326;gid;;;;Hospitales, sanatorios y centros de salud del éjido de Concordia.;point_concordia;
concordia;db_concordia_public;public;correo;;correo;Correo;orden:500,correo,postales,encomiendas;;4326;gid;;;;Empresas de correo postal y encomiendas de la ciudad de Concordia.;point_concordia;
concordia;db_concordia_public;public;edificios_publicos;;edificios_publicos;Edificios públicos;orden:501,edificios,construcción;;4326;gid;;;;Edificios públicos de la ciudad de Concordia.;point_concordia;
concordia;db_concordia_public;public;iglesias_parroquias_y_templos;;iglesias_parroquias_y_templos;Iglesias, parroquias y templos;orden:502,religion,iglesia, capilla,templo;;4326;gid;;;;Iglesias, parroquias y templos de otros cultos de la ciudad de Concordia.;point_concordia;
concordia;db_concordia_public;public;bancos;;bancos;Bancos;orden:503,banco,moneda,cajero;;4326;gid;;;;Entidades bancarias de la ciudad de Concordia.;point_concordia;
concordia;db_concordia_public;public;escuelas_cdi;;escuelas_cdi;Escuelas y Centros de Desarrollo Infantil;orden:600,educación,escuela,colegio;;4326;gid;;;;Escuelas y  Centros de Desarrollo Infantil (CDI) de la ciudad de Concordia.;point_concordia;
concordia;db_concordia_public;public;calles;;calles;Calles;orden:700,calles,calle,camino,ruta;;4326;gid;;;;Calles de la ciudad de Concordia (Fuente: Dirección de Catastro);line_concordia;
concordia;db_concordia_public;public;ferrocarril_concordia;;ferrocarril_concordia;Ferrocarril;orden:701,vias, tren ferrocarril;;4326;gid;;;;Red ferroviaria de la ciudad de Concordia (Fuente: IGN);line_concordia;
concordia;db_concordia_public;public;aeropuertos;;aeropuertos;Aeropuertos;orden:702,aeronaves,avion,pista,embarque;;4326;gid;;;;Aeropuertos y aeródromos de la ciudad de Concordia.;point_concordia;
concordia;db_concordia_public;public;motomandados;;motomandados;Motomandados;orden:703,motomando,delivery,cadeteria;;4326;gid;;;;Empresas de mensajería y cadetería de la ciudad de Concordia.;point_concordia;
concordia;db_concordia_public;public;remiserias;;remiserias;Remiserías;orden:704,remiseria,remis,taxi,vehiculo;;4326;gid;;;;Remiserías de la ciudad de Concordia.;point_concordia;
concordia;db_concordia_public;public;cocheras_y_estacionamientos;;cocheras_y_estacionamientos;Cocheras y estacionamientos;orden:705,estacionamiento,cocheras,vehículo;;4326;gid;;;;Cocheras y estacionamientos de la ciudad de Concordia.;point_concordia;
concordia;db_concordia_public;public;terminal_omnibus;;terminal_omnibus;Terminal de ómnibus;orden:706,terminal,estaciones,transporte;;4326;gid;;;;Terminal de ómnibus de la ciudad de Concordia.;point_concordia;
concordia;db_concordia_public;public;estaciones_de_servicio;;estaciones_de_servicio;Estaciones de servicio;orden:707,estación,gas,combustible;;4326;gid;;;;Estaciones de servicio de la ciudad de Concordia;point_concordia;
concordia;db_concordia_public;public;corralones;;corralones;Corralones;orden:800,corralon,construccion,materiales;;4326;gid;;;;Venta de materiales de construcción de la ciudad de Concordia;point_concordia;
concordia;db_concordia_public;public;canteras;;canteras;Canteras;orden:801,cantera,mina,excavación;;4326;gid;;;;Canteras de la ciudad de Concordia;point_concordia;
concordia;db_concordia_public;public;negocios_mayoristas;;negocios_mayoristas;Negocios mayoristas;orden:802,comercios,mercados,mayoristas;;4326;gid;;;;Negocios mayoristas de la ciudad de Concordia;point_concordia;
concordia;db_concordia_public;public;electrodomesticos;;electrodomesticos;Electrodomésticos;orden:803,electrodomésticos,tecnología,comercio;;4326;gid;;;;Venta de electrodomésticos de la ciudad de Concordia;point_concordia;
concordia;db_concordia_public;public;parque_industrial;;parque_industrial;Parque industrial;orden:804,industria, industrias, fábricas, producción;;4326;gid;;;;Parque industrial de la ciudad de Concordia;point_concordia;
concordia;db_concordia_public;public;turismo_termas_hoteles;;turismo_termas_hoteles;Turismo, termas, hoteles;orden:900,turismo,termas,hoteles,alojamiento;;4326;gid;;;;Hoteles, alojamientos y bungalows. Complejo termal de la ciudad de Concordia;point_concordia;
concordia;db_concordia_public;public;espacios_recreativos;;espacios_recreativos;Espacios recreativos;orden:901,salud,recreacion,esparcimiento;;4326;gid;;;;Espacios recreativos de la ciudad de Concordia;point_concordia;
concordia;db_concordia_public;public;autodromo;;autodromo;Autódromo;orden:1000,autódromo,pista,carreras;;4326;gid;;;;Circuito de carreras Parque Autódromo Ciudad de Concordia;point_concordia;
